status,graceSku,family,stored_1pc,live_1pc,diff_1pc,stored_12pc,live_12pc,diff_12pc,live_stock,url
MATCH,GB-SLK-CLR-30ML-ASP-BLK,Sleek,5.4,5.4,0.0,5.13,5.13,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLK-CLR-30ML-ASP-GLD,Sleek,5.4,5.4,0.0,5.13,5.13,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap
MATCH,GB-SLK-CLR-30ML-ASP-LVN,Sleek,5.4,5.4,0.0,5.13,5.13,0.0,Out of Stock,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLK-CLR-30ML-ASP-MSLV,Sleek,5.4,5.4,0.0,5.13,5.13,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap
MATCH,GB-SLK-CLR-30ML-DRP-CPR,Sleek,1.7,1.7,0.0,1.62,1.62,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-white-dropper-shiny-copper-collar-cap
MATCH,GB-SLK-CLR-30ML-DRP-GLD,Sleek,1.7,1.7,0.0,1.62,1.62,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-white-dropper-shiny-gold-collar-cap
MATCH,GB-SLK-CLR-30ML-DRP-SLV,Sleek,1.7,1.7,0.0,1.62,1.62,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-white-dropper-shiny-silver-collar-cap
MATCH,GB-SLK-CLR-30ML-RDC-BKLT,Sleek,1.8,1.8,0.0,1.71,1.71,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-reducer-black-faux-leather-cap
MATCH,GB-SLK-CLR-30ML-RDC-BRLT,Sleek,1.8,1.8,0.0,1.71,1.71,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-reducer-brown-faux-leather-cap
MATCH,GB-SLK-CLR-30ML-RDC-IVLT,Sleek,1.8,1.8,0.0,1.71,1.71,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-reducer-ivory-faux-leather-cap
MATCH,GB-SLK-CLR-30ML-RDC-LBLT,Sleek,1.8,1.8,0.0,1.71,1.71,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-reducer-light-brown-faux-leather-cap
MATCH,GB-SLK-CLR-30ML-RDC-MSLV-01,Sleek,1.52,1.52,0.0,1.44,1.44,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-reducer-silver-matte-cap
MATCH,GB-SLK-CLR-30ML-RDC-MSLV-T,Sleek,1.52,1.52,0.0,1.44,1.44,0.0,Out of Stock,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-reducer-tall-silver-matte-cap
MATCH,GB-SLK-CLR-30ML-RDC-PKLT,Sleek,1.8,1.8,0.0,1.71,1.71,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-reducer-pink-faux-leather-cap
MATCH,GB-SLK-CLR-30ML-RDC-SBLK-01,Sleek,1.52,1.52,0.0,1.44,1.44,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-reducer-black-shiny-cap
MATCH,GB-SLK-CLR-30ML-RDC-SBLK-T,Sleek,1.52,1.52,0.0,1.44,1.44,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-reducer-tall-black-shiny-cap
MATCH,GB-SLK-CLR-30ML-RDC-SGLD,Sleek,1.52,1.52,0.0,1.44,1.44,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-reducer-shiny-gold-cap
MATCH,GB-SLK-CLR-30ML-RDC-SSLV,Sleek,1.52,1.52,0.0,1.44,1.44,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-reducer-shiny-silver-cap
MATCH,GB-SLK-CLR-30ML-RDC-WHT,Sleek,1.52,1.52,0.0,1.44,1.44,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-reducer-white-cap
MATCH,GB-SLK-CLR-30ML-SPR-CPR,Sleek,2.55,2.55,0.0,2.42,2.42,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-matte-copper-spray-and-cap
MATCH,GB-SLK-CLR-30ML-SPR-MGLD,Sleek,2.55,2.55,0.0,2.42,2.42,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-matte-gold-spray-pump-and-cap
MATCH,GB-SLK-CLR-30ML-SPR-MSLV,Sleek,2.55,2.55,0.0,2.42,2.42,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-matte-silver-spray-pump-and-cap
MATCH,GB-SLK-CLR-30ML-SPR-SBLK,Sleek,2.55,2.55,0.0,2.42,2.42,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-shiny-black-spray-pump-and-cap
MATCH,GB-SLK-CLR-30ML-SPR-SGLD,Sleek,2.55,2.55,0.0,2.42,2.42,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-shiny-gold-spray-pump-and-cap
MATCH,GB-SLK-CLR-30ML-SPR-SSLV,Sleek,2.55,2.55,0.0,2.42,2.42,0.0,,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-shiny-silver-spray-and-cap
MATCH,GB-SLK-CLR-50ML-ASP-BLK,Sleek,5.55,5.55,0.0,5.27,5.27,0.0,Out of Stock,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLK-CLR-50ML-ASP-GLD,Sleek,5.55,5.55,0.0,5.27,5.27,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap
MATCH,GB-SLK-CLR-50ML-ASP-IVGD,Sleek,5.55,5.55,0.0,5.27,5.27,0.0,Out of Stock,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-gold-collar-cap
MATCH,GB-SLK-CLR-50ML-ASP-IVSL,Sleek,5.55,5.55,0.0,5.27,5.27,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLK-CLR-50ML-ASP-LVN,Sleek,5.55,5.55,0.0,5.27,5.27,0.0,Out of Stock,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLK-CLR-50ML-ASP-MSLV,Sleek,5.55,5.55,0.0,5.27,5.27,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap
MATCH,GB-SLK-CLR-50ML-ASP-PNK,Sleek,5.55,5.55,0.0,5.27,5.27,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap
MATCH,GB-SLK-CLR-50ML-ASP-RED,Sleek,5.55,5.55,0.0,5.27,5.27,0.0,Out of Stock,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLK-CLR-50ML-AST-BLK,Sleek,6.3,6.3,0.0,5.99,5.99,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-black-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-SLK-CLR-50ML-AST-GLD,Sleek,6.3,6.3,0.0,5.99,5.99,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar
MATCH,GB-SLK-CLR-50ML-AST-IVGD,Sleek,6.3,6.3,0.0,5.99,5.99,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar
MATCH,GB-SLK-CLR-50ML-AST-IVSL,Sleek,6.3,6.3,0.0,5.99,5.99,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-SLK-CLR-50ML-AST-LVN,Sleek,6.3,6.3,0.0,5.99,5.99,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-SLK-CLR-50ML-AST-MSLV,Sleek,6.3,6.3,0.0,5.99,5.99,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar
MATCH,GB-SLK-CLR-50ML-AST-PNK,Sleek,6.3,6.3,0.0,5.99,5.99,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-pink-vintage-style-sprayer-with-tassel-shiny-gold-collar
MATCH,GB-SLK-CLR-50ML-AST-RED,Sleek,6.3,6.3,0.0,5.99,5.99,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-red-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-SLK-CLR-50ML-AST-WHT,Sleek,6.3,6.3,0.0,5.99,5.99,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-SLK-CLR-50ML-ASP-WHT,Sleek,5.55,5.55,0.0,5.27,5.27,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLK-CLR-50ML-RDC-BKLT,Sleek,1.95,1.95,0.0,1.85,1.85,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-reducer-black-faux-leather-cap
MATCH,GB-SLK-CLR-50ML-RDC-BRLT,Sleek,1.95,1.95,0.0,1.85,1.85,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-reducer-brown-faux-leather-cap
MATCH,GB-SLK-CLR-50ML-RDC-IVLT,Sleek,1.95,1.95,0.0,1.85,1.85,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-reducer-ivory-faux-leather-cap
MATCH,GB-SLK-CLR-50ML-RDC-LBLT,Sleek,1.95,1.95,0.0,1.85,1.85,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-reducer-light-brown-faux-leather-cap
MATCH,GB-SLK-CLR-50ML-RDC-MSLV-01,Sleek,1.67,1.67,0.0,1.59,1.59,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-reducer-silver-matte-cap
MATCH,GB-SLK-CLR-50ML-RDC-MSLV-T,Sleek,1.67,1.67,0.0,1.59,1.59,0.0,Out of Stock,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-reducer-tall-silver-matte-cap
MATCH,GB-SLK-CLR-50ML-RDC-PKLT,Sleek,1.95,1.95,0.0,1.85,1.85,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-reducer-pink-faux-leather-cap
MATCH,GB-SLK-CLR-50ML-RDC-SBLK-01,Sleek,1.67,1.67,0.0,1.59,1.59,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-reducer-black-shiny-cap
MATCH,GB-SLK-CLR-50ML-RDC-SBLK-T,Sleek,1.67,1.67,0.0,1.59,1.59,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-reducer-tall-black-shiny-cap
MATCH,GB-SLK-CLR-50ML-RDC-SGLD,Sleek,1.67,1.67,0.0,1.59,1.59,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-reducer-shiny-gold-cap
MATCH,GB-SLK-CLR-50ML-RDC-SSLV,Sleek,1.67,1.67,0.0,1.59,1.59,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-reducer-shiny-silver-cap
MATCH,GB-SLK-CLR-50ML-RDC-WHT,Sleek,1.67,1.67,0.0,1.59,1.59,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-reducer-white-cap
MATCH,GB-SLK-CLR-50ML-SPR-CPR,Sleek,2.7,2.7,0.0,2.57,2.57,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-matte-copper-spray-and-cap
MATCH,GB-SLK-CLR-50ML-SPR-MGLD,Sleek,2.7,2.7,0.0,2.57,2.57,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-matte-gold-spray-pump-and-cap
MATCH,GB-SLK-CLR-50ML-SPR-MSLV,Sleek,2.7,2.7,0.0,2.57,2.57,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-matte-silver-spray-pump-and-cap
MATCH,GB-SLK-CLR-50ML-SPR-SBLK,Sleek,2.7,2.7,0.0,2.57,2.57,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-shiny-black-spray-pump-and-cap
MATCH,GB-SLK-CLR-50ML-SPR-SGLD,Sleek,2.7,2.7,0.0,2.57,2.57,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-shiny-gold-spray-pump-and-cap
MATCH,GB-SLK-CLR-50ML-SPR-SSLV,Sleek,2.7,2.7,0.0,2.57,2.57,0.0,,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-shiny-silver-spray-and-cap
MATCH,GB-SLM-CLR-100ML-ASP-BLK,Slim,5.9,5.9,0.0,5.61,5.61,0.0,Out of Stock,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLM-CLR-100ML-ASP-GLD,Slim,5.9,5.9,0.0,5.61,5.61,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap
MATCH,GB-SLM-CLR-100ML-ASP-IVGD,Slim,5.9,5.9,0.0,5.61,5.61,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-gold-collar-cap
MATCH,GB-SLM-CLR-100ML-ASP-IVSL,Slim,5.9,5.9,0.0,5.61,5.61,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLM-CLR-100ML-ASP-LVN,Slim,5.9,5.9,0.0,5.61,5.61,0.0,Out of Stock,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLM-CLR-100ML-ASP-MSLV,Slim,5.9,5.9,0.0,5.61,5.61,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap
MATCH,GB-SLM-CLR-100ML-ASP-PNK,Slim,5.9,5.9,0.0,5.61,5.61,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap
MATCH,GB-SLM-CLR-100ML-ASP-RED,Slim,5.9,5.9,0.0,5.61,5.61,0.0,Out of Stock,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLM-CLR-100ML-AST-BLK,Slim,6.65,6.65,0.0,6.32,6.32,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-black-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-SLM-CLR-100ML-AST-GLD,Slim,6.65,6.65,0.0,6.32,6.32,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar
MATCH,GB-SLM-CLR-100ML-AST-IVGD,Slim,6.65,6.65,0.0,6.32,6.32,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar
MATCH,GB-SLM-CLR-100ML-AST-IVSL,Slim,6.65,6.65,0.0,6.32,6.32,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-SLM-CLR-100ML-AST-LVN,Slim,6.65,6.65,0.0,6.32,6.32,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-SLM-CLR-100ML-AST-MSLV,Slim,6.65,6.65,0.0,6.32,6.32,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar
MATCH,GB-SLM-CLR-100ML-AST-PNK,Slim,6.65,6.65,0.0,6.32,6.32,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-pink-vintage-style-sprayer-with-tassel-shiny-gold-collar
MATCH,GB-SLM-CLR-100ML-AST-RED,Slim,6.65,6.65,0.0,6.32,6.32,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-red-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-SLM-CLR-100ML-AST-WHT,Slim,6.65,6.65,0.0,6.32,6.32,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar
MATCH,GB-SLM-CLR-100ML-ASP-WHT,Slim,5.9,5.9,0.0,5.61,5.61,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLM-CLR-100ML-RDC-BKLT,Slim,2.3,2.3,0.0,2.19,2.19,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-reducer-black-faux-leather-cap
MATCH,GB-SLM-CLR-100ML-RDC-BRLT,Slim,2.3,2.3,0.0,2.19,2.19,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-reducer-brown-faux-leather-cap
MATCH,GB-SLM-CLR-100ML-RDC-IVLT,Slim,2.3,2.3,0.0,2.19,2.19,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-reducer-ivory-faux-leather-cap
MATCH,GB-SLM-CLR-100ML-RDC-LBLT,Slim,2.3,2.3,0.0,2.19,2.19,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-reducer-light-brown-faux-leather-cap
MATCH,GB-SLM-CLR-100ML-RDC-MSLV-01,Slim,2.02,2.02,0.0,1.92,1.92,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-reducer-silver-matte-cap
MATCH,GB-SLM-CLR-100ML-RDC-MSLV-T,Slim,2.02,2.02,0.0,1.92,1.92,0.0,Out of Stock,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-reducer-tall-silver-matte-cap
MATCH,GB-SLM-CLR-100ML-RDC-PKLT,Slim,2.3,2.3,0.0,2.19,2.19,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-reducer-pink-faux-leather-cap
MATCH,GB-SLM-CLR-100ML-RDC-SBLK-01,Slim,2.02,2.02,0.0,1.92,1.92,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-reducer-black-shiny-cap
MATCH,GB-SLM-CLR-100ML-RDC-SBLK-T,Slim,2.02,2.02,0.0,1.92,1.92,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-reducer-tall-black-shiny-cap
MATCH,GB-SLM-CLR-100ML-RDC-SGLD,Slim,2.02,2.02,0.0,1.92,1.92,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-reducer-shiny-gold-cap
MATCH,GB-SLM-CLR-100ML-RDC-SSLV,Slim,2.02,2.02,0.0,1.92,1.92,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-reducer-shiny-silver-cap
MATCH,GB-SLM-CLR-100ML-RDC-WHT,Slim,2.02,2.02,0.0,1.92,1.92,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-reducer-white-cap
MATCH,GB-SLM-CLR-100ML-SPR-CPR,Slim,3.05,3.05,0.0,2.9,2.9,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-matte-copper-spray-and-cap
MATCH,GB-SLM-CLR-100ML-SPR-MGLD,Slim,3.05,3.05,0.0,2.9,2.9,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-matte-gold-spray-pump-and-cap
MATCH,GB-SLM-CLR-100ML-SPR-MSLV,Slim,3.05,3.05,0.0,2.9,2.9,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-matte-silver-spray-pump-and-cap
MATCH,GB-SLM-CLR-100ML-SPR-SBLK,Slim,3.05,3.05,0.0,2.9,2.9,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-shiny-black-spray-pump-and-cap
MATCH,GB-SLM-CLR-100ML-SPR-SSLV,Slim,3.05,3.05,0.0,2.9,2.9,0.0,,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-shiny-silver-spray-and-cap
MATCH,GB-SLM-CLR-30ML-ASP-BLK,Slim,5.35,5.35,0.0,5.08,5.08,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLM-CLR-30ML-ASP-GLD,Slim,5.35,5.35,0.0,5.08,5.08,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap
MATCH,GB-SLM-CLR-30ML-ASP-IVGD,Slim,5.35,5.35,0.0,5.08,5.08,0.0,Out of Stock,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-gold-collar-cap
MATCH,GB-SLM-CLR-30ML-ASP-LVN,Slim,5.35,5.35,0.0,5.08,5.08,0.0,Out of Stock,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLM-CLR-30ML-ASP-PNK,Slim,5.35,5.35,0.0,5.08,5.08,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap
MATCH,GB-SLM-CLR-30ML-ASP-RED,Slim,5.35,5.35,0.0,5.08,5.08,0.0,Out of Stock,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLM-CLR-30ML-ASP-WHT,Slim,5.35,5.35,0.0,5.08,5.08,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap
MATCH,GB-SLM-CLR-30ML-DRP-CPR,Slim,1.65,1.65,0.0,1.57,1.57,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-white-dropper-shiny-copper-collar-cap
MATCH,GB-SLM-CLR-30ML-DRP-GLD,Slim,1.65,1.65,0.0,1.57,1.57,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-white-dropper-shiny-gold-collar-cap
MATCH,GB-SLM-CLR-30ML-DRP-SLV,Slim,1.65,1.65,0.0,1.57,1.57,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-white-dropper-shiny-silver-collar-cap
MATCH,GB-SLM-CLR-30ML-RDC-BKLT,Slim,1.75,1.75,0.0,1.66,1.66,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-reducer-black-faux-leather-cap
MATCH,GB-SLM-CLR-30ML-RDC-BRLT,Slim,1.75,1.75,0.0,1.66,1.66,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-reducer-brown-faux-leather-cap
MATCH,GB-SLM-CLR-30ML-RDC-IVLT,Slim,1.75,1.75,0.0,1.66,1.66,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-reducer-ivory-faux-leather-cap
MATCH,GB-SLM-CLR-30ML-RDC-LBLT,Slim,1.75,1.75,0.0,1.66,1.66,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-reducer-light-brown-faux-leather-cap
MATCH,GB-SLM-CLR-30ML-RDC-MSLV-01,Slim,1.47,1.47,0.0,1.4,1.4,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-reducer-silver-matte-cap
MATCH,GB-SLM-CLR-30ML-RDC-MSLV-T,Slim,1.47,1.47,0.0,1.4,1.4,0.0,Out of Stock,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-reducer-tall-silver-matte-cap
MATCH,GB-SLM-CLR-30ML-RDC-PKLT,Slim,1.75,1.75,0.0,1.66,1.66,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-reducer-pink-faux-leather-cap
MATCH,GB-SLM-CLR-30ML-RDC-SBLK-01,Slim,1.47,1.47,0.0,1.4,1.4,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-reducer-black-shiny-cap
MATCH,GB-SLM-CLR-30ML-RDC-SBLK-T,Slim,1.47,1.47,0.0,1.4,1.4,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-reducer-tall-black-shiny-cap
MATCH,GB-SLM-CLR-30ML-RDC-SGLD,Slim,1.47,1.47,0.0,1.4,1.4,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-reducer-shiny-gold-cap
MATCH,GB-SLM-CLR-30ML-RDC-SSLV,Slim,1.47,1.47,0.0,1.4,1.4,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-reducer-shiny-silver-cap
MATCH,GB-SLM-CLR-30ML-RDC-WHT,Slim,1.47,1.47,0.0,1.4,1.4,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-reducer-white-cap
MATCH,GB-SLM-CLR-30ML-SPR-CPR,Slim,2.5,2.5,0.0,2.38,2.38,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-matte-copper-spray-and-cap
MATCH,GB-SLM-CLR-30ML-SPR-MGLD,Slim,2.5,2.5,0.0,2.38,2.38,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-matte-gold-spray-pump-and-cap
MATCH,GB-SLM-CLR-30ML-SPR-MSLV,Slim,2.5,2.5,0.0,2.38,2.38,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-matte-silver-spray-pump-and-cap
MATCH,GB-SLM-CLR-30ML-SPR-SBLK,Slim,2.5,2.5,0.0,2.38,2.38,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-shiny-black-spray-pump-and-cap
MATCH,GB-SLM-CLR-30ML-SPR-SGLD,Slim,2.5,2.5,0.0,2.38,2.38,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-shiny-gold-spray-pump-and-cap
MATCH,GB-SLM-CLR-30ML-SPR-SSLV,Slim,2.5,2.5,0.0,2.38,2.38,0.0,,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-shiny-silver-spray-and-cap
